Comp_int_age,Focal_int_age,mean_maha_dist,n,prop_sig,Comp,Focal
1.5,1,7.133598092,24,0.375,CAIN,LECY
1.583333333,1,7.136480847,24,0.416666667,CAIN,LECY
1.666666667,1,6.595699755,24,0.333333333,CAIN,LECY
1.75,1,4.960700283,24,0.416666667,CAIN,LECY
1.833333333,1,4.322780653,24,0.583333333,CAIN,LECY
1.916666667,1,6.051070298,24,0.5,CAIN,LECY
2,1,6.942211861,24,0.458333333,CAIN,LECY
2.083333333,1,8.037936221,24,0.458333333,CAIN,LECY
2.166666667,1,9.105656792,24,0.458333333,CAIN,LECY
2.25,1,9.624612199,24,0.458333333,CAIN,LECY
2.333333333,1,9.424071598,24,0.375,CAIN,LECY
2.416666667,1,8.884335605,24,0.416666667,CAIN,LECY
2.5,1,8.415856322,24,0.375,CAIN,LECY
2.583333333,1,8.159436473,24,0.375,CAIN,LECY
2.666666667,1,6.678386886,24,0.5,CAIN,LECY
2.75,1,6.750490592,24,0.458333333,CAIN,LECY
2.833333333,1,6.805139986,24,0.333333333,CAIN,LECY
2.916666667,1,21.5582852,24,0.083333333,CAIN,LECY
3,1,32.35550927,24,0.083333333,CAIN,LECY
3.083333333,1,55.53062232,24,0.041666667,CAIN,LECY
0.166666667,1.083333333,8.396688546,24,0.25,CAIN,LECY
0.25,1.083333333,7.445983306,24,0.333333333,CAIN,LECY
0.333333333,1.083333333,8.139763458,24,0.333333333,CAIN,LECY
0.416666667,1.083333333,8.789473186,24,0.333333333,CAIN,LECY
0.5,1.083333333,8.772434658,24,0.333333333,CAIN,LECY
0.583333333,1.083333333,8.14641863,24,0.333333333,CAIN,LECY
0.666666667,1.083333333,7.517864115,24,0.291666667,CAIN,LECY
0.75,1.083333333,7.86362494,24,0.291666667,CAIN,LECY
0.833333333,1.083333333,7.922124756,24,0.291666667,CAIN,LECY
0.916666667,1.083333333,7.99285867,24,0.333333333,CAIN,LECY
1,1.083333333,7.962120549,24,0.333333333,CAIN,LECY
1.083333333,1.083333333,7.840453748,24,0.333333333,CAIN,LECY
1.166666667,1.083333333,7.56847444,24,0.333333333,CAIN,LECY
1.25,1.083333333,7.371251042,24,0.333333333,CAIN,LECY
1.333333333,1.083333333,7.466935803,24,0.375,CAIN,LECY
1.416666667,1.083333333,7.88548513,24,0.333333333,CAIN,LECY
1.5,1.083333333,7.076763558,24,0.333333333,CAIN,LECY
1.583333333,1.083333333,7.096892603,24,0.333333333,CAIN,LECY
1.666666667,1.083333333,6.577273429,24,0.333333333,CAIN,LECY
1.75,1.083333333,4.950269757,24,0.458333333,CAIN,LECY
1.833333333,1.083333333,4.302734023,24,0.666666667,CAIN,LECY
1.916666667,1.083333333,5.938708146,24,0.458333333,CAIN,LECY
2,1.083333333,6.802823912,24,0.458333333,CAIN,LECY
2.083333333,1.083333333,7.857412993,24,0.458333333,CAIN,LECY
2.166666667,1.083333333,8.872337754,24,0.416666667,CAIN,LECY
2.25,1.083333333,9.344646866,24,0.416666667,CAIN,LECY
2.333333333,1.083333333,9.117651356,24,0.416666667,CAIN,LECY
2.416666667,1.083333333,8.567525061,24,0.375,CAIN,LECY
2.5,1.083333333,8.093851883,24,0.375,CAIN,LECY
2.583333333,1.083333333,7.832695946,24,0.333333333,CAIN,LECY
2.666666667,1.083333333,6.422634319,24,0.583333333,CAIN,LECY
2.75,1.083333333,6.490247275,24,0.5,CAIN,LECY
2.833333333,1.083333333,6.542561395,24,0.416666667,CAIN,LECY
2.916666667,1.083333333,21.19921828,24,0.083333333,CAIN,LECY
3,1.083333333,31.88095164,24,0.083333333,CAIN,LECY
3.083333333,1.083333333,54.82713263,24,0.083333333,CAIN,LECY
0.166666667,1.166666667,8.198503868,24,0.291666667,CAIN,LECY
0.25,1.166666667,7.366376814,24,0.291666667,CAIN,LECY
0.333333333,1.166666667,8.106462409,24,0.333333333,CAIN,LECY
0.416666667,1.166666667,8.771761777,24,0.291666667,CAIN,LECY
0.5,1.166666667,8.75748288,24,0.291666667,CAIN,LECY
0.583333333,1.166666667,8.104136086,24,0.291666667,CAIN,LECY
0.666666667,1.166666667,7.453241743,24,0.291666667,CAIN,LECY
0.75,1.166666667,7.779041768,24,0.291666667,CAIN,LECY
0.833333333,1.166666667,7.824715586,24,0.291666667,CAIN,LECY
0.916666667,1.166666667,7.882805148,24,0.291666667,CAIN,LECY
1,1.166666667,7.838838853,24,0.333333333,CAIN,LECY
1.083333333,1.166666667,7.704490745,24,0.333333333,CAIN,LECY
1.166666667,1.166666667,7.416645597,24,0.375,CAIN,LECY
1.25,1.166666667,7.212917006,24,0.375,CAIN,LECY
1.333333333,1.166666667,7.292136268,24,0.375,CAIN,LECY
1.416666667,1.166666667,7.720436132,24,0.375,CAIN,LECY
1.5,1.166666667,6.933910341,24,0.375,CAIN,LECY
1.583333333,1.166666667,6.964234896,24,0.375,CAIN,LECY
1.666666667,1.166666667,6.446010426,24,0.416666667,CAIN,LECY
1.75,1.166666667,4.836512296,24,0.583333333,CAIN,LECY
1.833333333,1.166666667,4.200195721,24,0.625,CAIN,LECY
1.916666667,1.166666667,5.669776615,24,0.5,CAIN,LECY
2,1.166666667,6.480025887,24,0.416666667,CAIN,LECY
2.083333333,1.166666667,7.459197317,24,0.416666667,CAIN,LECY
2.166666667,1.166666667,8.388007439,24,0.375,CAIN,LECY
2.25,1.166666667,8.798980511,24,0.375,CAIN,LECY
2.333333333,1.166666667,8.555604562,24,0.375,CAIN,LECY
2.416666667,1.166666667,8.016662908,24,0.416666667,CAIN,LECY
2.5,1.166666667,7.557582937,24,0.416666667,CAIN,LECY
2.583333333,1.166666667,7.304304525,24,0.458333333,CAIN,LECY
2.666666667,1.166666667,5.992814133,24,0.458333333,CAIN,LECY
2.75,1.166666667,6.054624867,24,0.458333333,CAIN,LECY
2.833333333,1.166666667,6.1037696,24,0.458333333,CAIN,LECY
2.916666667,1.166666667,19.96070736,24,0.166666667,CAIN,LECY
3,1.166666667,30.04263403,24,0.083333333,CAIN,LECY
3.083333333,1.166666667,51.7157253,24,0.041666667,CAIN,LECY
0.166666667,1.25,8.099420982,22,0.272727273,CAIN,LECY
0.25,1.25,7.39628163,22,0.318181818,CAIN,LECY
0.333333333,1.25,8.098751335,22,0.227272727,CAIN,LECY
0.416666667,1.25,8.751324811,22,0.227272727,CAIN,LECY
0.5,1.25,8.745042749,22,0.227272727,CAIN,LECY
0.583333333,1.25,8.12358853,22,0.272727273,CAIN,LECY
0.666666667,1.25,7.497983613,22,0.318181818,CAIN,LECY
0.75,1.25,7.865961813,22,0.318181818,CAIN,LECY
0.833333333,1.25,7.942736909,22,0.318181818,CAIN,LECY
0.916666667,1.25,8.012020133,22,0.363636364,CAIN,LECY
1,1.25,7.973927574,22,0.363636364,CAIN,LECY
1.083333333,1.25,7.840582217,22,0.363636364,CAIN,LECY
1.166666667,1.25,7.529348597,22,0.363636364,CAIN,LECY
1.25,1.25,7.301066267,22,0.363636364,CAIN,LECY
1.333333333,1.25,7.370033418,22,0.363636364,CAIN,LECY
1.416666667,1.25,7.817537553,22,0.363636364,CAIN,LECY
1.5,1.25,7.004699283,22,0.363636364,CAIN,LECY
1.583333333,1.25,7.036807002,22,0.363636364,CAIN,LECY
1.666666667,1.25,6.47908625,22,0.363636364,CAIN,LECY
1.75,1.25,4.834729149,22,0.636363636,CAIN,LECY
1.833333333,1.25,4.207036235,22,0.681818182,CAIN,LECY
1.916666667,1.25,5.521393378,22,0.545454545,CAIN,LECY
2,1.25,6.296861619,22,0.5,CAIN,LECY
2.083333333,1.25,7.221619544,22,0.454545455,CAIN,LECY
2.166666667,1.25,8.083605298,22,0.454545455,CAIN,LECY
2.25,1.25,8.442483685,22,0.409090909,CAIN,LECY
2.333333333,1.25,8.180368039,22,0.409090909,CAIN,LECY
2.416666667,1.25,7.644339151,22,0.409090909,CAIN,LECY
2.5,1.25,7.1928627,22,0.454545455,CAIN,LECY
2.583333333,1.25,6.943496334,22,0.454545455,CAIN,LECY
2.666666667,1.25,5.687531974,22,0.545454545,CAIN,LECY
2.75,1.25,5.742775312,22,0.5,CAIN,LECY
2.833333333,1.25,5.788454842,22,0.454545455,CAIN,LECY
2.916666667,1.25,18.74247997,22,0.227272727,CAIN,LECY
3,1.25,28.18112046,22,0.181818182,CAIN,LECY
3.083333333,1.25,48.48501066,22,0.136363636,CAIN,LECY
0.166666667,1.333333333,7.276020354,18,0.388888889,CAIN,LECY
0.25,1.333333333,7.138166622,18,0.333333333,CAIN,LECY
0.333333333,1.333333333,7.606459237,18,0.222222222,CAIN,LECY
0.416666667,1.333333333,8.176366235,18,0.222222222,CAIN,LECY
0.5,1.333333333,8.205362545,18,0.222222222,CAIN,LECY
0.583333333,1.333333333,7.794377457,18,0.222222222,CAIN,LECY
0.666666667,1.333333333,7.366378883,18,0.277777778,CAIN,LECY
0.75,1.333333333,7.952144462,18,0.333333333,CAIN,LECY
0.833333333,1.333333333,8.167322827,18,0.333333333,CAIN,LECY
0.916666667,1.333333333,8.297975458,18,0.333333333,CAIN,LECY
1,1.333333333,8.306530352,18,0.333333333,CAIN,LECY
1.083333333,1.333333333,8.19814245,18,0.333333333,CAIN,LECY
1.166666667,1.333333333,7.806908434,18,0.333333333,CAIN,LECY
1.25,1.333333333,7.464604943,18,0.388888889,CAIN,LECY
1.333333333,1.333333333,7.495229917,18,0.388888889,CAIN,LECY
1.416666667,1.333333333,7.955739168,18,0.333333333,CAIN,LECY
1.5,1.333333333,7.023378422,18,0.333333333,CAIN,LECY
1.583333333,1.333333333,6.953320451,18,0.333333333,CAIN,LECY
1.666666667,1.333333333,6.139502303,18,0.444444444,CAIN,LECY
1.75,1.333333333,4.398267786,18,0.611111111,CAIN,LECY
1.833333333,1.333333333,3.860844725,18,0.666666667,CAIN,LECY
1.916666667,1.333333333,4.267969676,18,0.611111111,CAIN,LECY
2,1.333333333,4.770316345,18,0.555555556,CAIN,LECY
2.083333333,1.333333333,5.316113948,18,0.5,CAIN,LECY
2.166666667,1.333333333,5.761390663,18,0.5,CAIN,LECY
2.25,1.333333333,5.855325094,18,0.5,CAIN,LECY
2.333333333,1.333333333,5.578045159,18,0.5,CAIN,LECY
2.416666667,1.333333333,5.170347794,18,0.555555556,CAIN,LECY
2.5,1.333333333,4.859286382,18,0.555555556,CAIN,LECY
2.583333333,1.333333333,4.706300442,18,0.555555556,CAIN,LECY
2.666666667,1.333333333,3.841009736,18,0.666666667,CAIN,LECY
2.75,1.333333333,3.892596798,18,0.666666667,CAIN,LECY
2.833333333,1.333333333,3.944938154,18,0.666666667,CAIN,LECY
2.916666667,1.333333333,11.40009355,18,0.444444444,CAIN,LECY
3,1.333333333,16.9512062,18,0.277777778,CAIN,LECY
3.083333333,1.333333333,28.90266588,18,0.166666667,CAIN,LECY
0.166666667,1.416666667,7.462058182,15,0.4,CAIN,LECY
0.25,1.416666667,7.287744458,15,0.4,CAIN,LECY
0.333333333,1.416666667,7.801231922,15,0.333333333,CAIN,LECY
0.416666667,1.416666667,8.382049491,15,0.266666667,CAIN,LECY
0.5,1.416666667,8.387001946,15,0.266666667,CAIN,LECY
0.583333333,1.416666667,7.952164715,15,0.333333333,CAIN,LECY
0.666666667,1.416666667,7.501345157,15,0.4,CAIN,LECY
0.75,1.416666667,8.066886661,15,0.4,CAIN,LECY
0.833333333,1.416666667,8.26994612,15,0.4,CAIN,LECY
0.916666667,1.416666667,8.399424778,15,0.4,CAIN,LECY
1,1.416666667,8.408773623,15,0.4,CAIN,LECY
1.083333333,1.416666667,8.302796327,15,0.466666667,CAIN,LECY
1.166666667,1.416666667,7.915728893,15,0.466666667,CAIN,LECY
1.25,1.416666667,7.585989808,15,0.466666667,CAIN,LECY
1.333333333,1.416666667,7.616566683,15,0.466666667,CAIN,LECY
1.416666667,1.416666667,8.080336339,15,0.466666667,CAIN,LECY
1.5,1.416666667,7.118569826,15,0.466666667,CAIN,LECY
1.583333333,1.416666667,7.057335861,15,0.466666667,CAIN,LECY
1.666666667,1.416666667,6.251666179,15,0.6,CAIN,LECY
1.75,1.416666667,4.500914496,15,0.6,CAIN,LECY
1.833333333,1.416666667,3.952010195,15,0.666666667,CAIN,LECY
1.916666667,1.416666667,4.3942475,15,0.6,CAIN,LECY
2,1.416666667,4.926145335,15,0.466666667,CAIN,LECY
2.083333333,1.416666667,5.504647157,15,0.466666667,CAIN,LECY
2.166666667,1.416666667,5.976714695,15,0.466666667,CAIN,LECY
2.25,1.416666667,6.075364888,15,0.466666667,CAIN,LECY
2.333333333,1.416666667,5.778330342,15,0.533333333,CAIN,LECY
2.416666667,1.416666667,5.339525803,15,0.533333333,CAIN,LECY
2.5,1.416666667,4.999205396,15,0.533333333,CAIN,LECY
2.583333333,1.416666667,4.823409466,15,0.533333333,CAIN,LECY
2.666666667,1.416666667,3.928416674,15,0.6,CAIN,LECY
2.75,1.416666667,3.971527448,15,0.533333333,CAIN,LECY
2.833333333,1.416666667,4.01729917,15,0.533333333,CAIN,LECY
2.916666667,1.416666667,11.73602854,15,0.266666667,CAIN,LECY
3,1.416666667,17.46738449,15,0.2,CAIN,LECY
3.083333333,1.416666667,29.8217575,15,0.133333333,CAIN,LECY
0.166666667,1.5,8.842192049,12,0.25,CAIN,LECY
0.25,1.5,8.781924436,12,0.25,CAIN,LECY
0.333333333,1.5,9.217659747,12,0.166666667,CAIN,LECY
0.416666667,1.5,9.863464399,12,0.166666667,CAIN,LECY
0.5,1.5,9.926600184,12,0.166666667,CAIN,LECY
0.583333333,1.5,9.516347775,12,0.166666667,CAIN,LECY
0.666666667,1.5,9.056021248,12,0.25,CAIN,LECY
0.75,1.5,9.836619669,12,0.25,CAIN,LECY
0.833333333,1.5,10.14894997,12,0.25,CAIN,LECY
0.916666667,1.5,10.3314172,12,0.333333333,CAIN,LECY
1,1.5,10.35834267,12,0.333333333,CAIN,LECY
1.083333333,1.5,10.23601173,12,0.333333333,CAIN,LECY
1.166666667,1.5,9.739187786,12,0.333333333,CAIN,LECY
1.25,1.5,9.295370311,12,0.333333333,CAIN,LECY
1.333333333,1.5,9.321802263,12,0.333333333,CAIN,LECY
1.416666667,1.5,9.900444838,12,0.333333333,CAIN,LECY
1.5,1.5,8.708847031,12,0.333333333,CAIN,LECY
1.583333333,1.5,8.604548427,12,0.416666667,CAIN,LECY
1.666666667,1.5,7.525158169,12,0.5,CAIN,LECY
1.75,1.5,5.32870744,12,0.5,CAIN,LECY
1.833333333,1.5,4.68032963,12,0.583333333,CAIN,LECY
1.916666667,1.5,4.663604068,12,0.5,CAIN,LECY
2,1.5,5.132057322,12,0.5,CAIN,LECY
2.083333333,1.5,5.580580867,12,0.5,CAIN,LECY
2.166666667,1.5,5.858620839,12,0.5,CAIN,LECY
2.25,1.5,5.765186044,12,0.5,CAIN,LECY
2.333333333,1.5,5.348213238,12,0.5,CAIN,LECY
2.416666667,1.5,4.861874917,12,0.583333333,CAIN,LECY
2.5,1.5,4.516145736,12,0.583333333,CAIN,LECY
2.583333333,1.5,4.355997356,12,0.583333333,CAIN,LECY
2.666666667,1.5,3.584176914,12,0.666666667,CAIN,LECY
2.75,1.5,3.645095042,12,0.666666667,CAIN,LECY
2.833333333,1.5,3.715840578,12,0.666666667,CAIN,LECY
2.916666667,1.5,10.73490022,12,0.25,CAIN,LECY
3,1.5,15.94267954,12,0.166666667,CAIN,LECY
3.083333333,1.5,27.18877136,12,0,CAIN,LECY
0.166666667,1.583333333,9.063876988,8,0.25,CAIN,LECY
0.25,1.583333333,9.102791727,8,0.25,CAIN,LECY
0.333333333,1.583333333,9.362186544,8,0.25,CAIN,LECY
0.416666667,1.583333333,9.975240594,8,0.25,CAIN,LECY
0.5,1.583333333,10.13975358,8,0.25,CAIN,LECY
0.583333333,1.583333333,9.779365447,8,0.25,CAIN,LECY
0.666666667,1.583333333,9.319255368,8,0.25,CAIN,LECY
0.75,1.583333333,10.2091402,8,0.25,CAIN,LECY
0.833333333,1.583333333,10.6257292,8,0.25,CAIN,LECY
0.916666667,1.583333333,10.8261275,8,0.25,CAIN,LECY
1,1.583333333,10.84153536,8,0.25,CAIN,LECY
1.083333333,1.583333333,10.69428913,8,0.25,CAIN,LECY
1.166666667,1.583333333,10.13652179,8,0.25,CAIN,LECY
1.25,1.583333333,9.633307658,8,0.25,CAIN,LECY
1.333333333,1.583333333,9.663491348,8,0.25,CAIN,LECY
1.416666667,1.583333333,10.36606405,8,0.25,CAIN,LECY
1.5,1.583333333,9.224073673,8,0.25,CAIN,LECY
1.583333333,1.583333333,9.264949312,8,0.375,CAIN,LECY
1.666666667,1.583333333,8.244864504,8,0.375,CAIN,LECY
1.75,1.583333333,5.902220834,8,0.5,CAIN,LECY
1.833333333,1.583333333,5.193311375,8,0.5,CAIN,LECY
1.916666667,1.583333333,5.524514723,8,0.5,CAIN,LECY
2,1.583333333,6.1384079,8,0.5,CAIN,LECY
2.083333333,1.583333333,6.766096373,8,0.5,CAIN,LECY
2.166666667,1.583333333,7.218265899,8,0.375,CAIN,LECY
2.25,1.583333333,7.206637053,8,0.25,CAIN,LECY
2.333333333,1.583333333,6.749763878,8,0.375,CAIN,LECY
2.416666667,1.583333333,6.163451038,8,0.375,CAIN,LECY
2.5,1.583333333,5.726769746,8,0.5,CAIN,LECY
2.583333333,1.583333333,5.507498829,8,0.5,CAIN,LECY
2.666666667,1.583333333,4.495424777,8,0.5,CAIN,LECY
2.75,1.583333333,4.547810068,8,0.5,CAIN,LECY
2.833333333,1.583333333,4.6077565,8,0.5,CAIN,LECY
2.916666667,1.583333333,13.60661868,8,0.25,CAIN,LECY
3,1.583333333,20.24929135,8,0.25,CAIN,LECY
3.083333333,1.583333333,34.60685702,8,0.125,CAIN,LECY
0.166666667,1.666666667,8.692585776,7,0.428571429,CAIN,LECY
0.25,1.666666667,9.021920704,7,0.285714286,CAIN,LECY
0.333333333,1.666666667,9.464755213,7,0.285714286,CAIN,LECY
0.416666667,1.666666667,10.11819386,7,0.285714286,CAIN,LECY
0.5,1.666666667,10.29047952,7,0.285714286,CAIN,LECY
0.583333333,1.666666667,9.780280943,7,0.285714286,CAIN,LECY
0.666666667,1.666666667,9.159415947,7,0.285714286,CAIN,LECY
0.75,1.666666667,9.918043797,7,0.142857143,CAIN,LECY
0.833333333,1.666666667,10.29466289,7,0.285714286,CAIN,LECY
0.916666667,1.666666667,10.43782276,7,0.285714286,CAIN,LECY
1,1.666666667,10.38754154,7,0.428571429,CAIN,LECY
1.083333333,1.666666667,10.18391008,7,0.428571429,CAIN,LECY
1.166666667,1.666666667,9.577337201,7,0.428571429,CAIN,LECY
1.25,1.666666667,9.08844347,7,0.428571429,CAIN,LECY
1.333333333,1.666666667,9.070842876,7,0.428571429,CAIN,LECY
1.416666667,1.666666667,9.885243443,7,0.571428571,CAIN,LECY
1.5,1.666666667,8.879830273,7,0.571428571,CAIN,LECY
1.583333333,1.666666667,9.140709208,7,0.571428571,CAIN,LECY
1.666666667,1.666666667,8.332818833,7,0.571428571,CAIN,LECY
1.75,1.666666667,6.066381352,7,0.571428571,CAIN,LECY
1.833333333,1.666666667,5.335096174,7,0.571428571,CAIN,LECY
1.916666667,1.666666667,5.780038367,7,0.571428571,CAIN,LECY
2,1.666666667,6.478628414,7,0.571428571,CAIN,LECY
2.083333333,1.666666667,7.192759873,7,0.428571429,CAIN,LECY
2.166666667,1.666666667,7.700919254,7,0.428571429,CAIN,LECY
2.25,1.666666667,7.666144317,7,0.428571429,CAIN,LECY
2.333333333,1.666666667,7.106127592,7,0.428571429,CAIN,LECY
2.416666667,1.666666667,6.38193447,7,0.428571429,CAIN,LECY
2.5,1.666666667,5.815678788,7,0.428571429,CAIN,LECY
2.583333333,1.666666667,5.488140949,7,0.571428571,CAIN,LECY
2.666666667,1.666666667,4.423786525,7,0.571428571,CAIN,LECY
2.75,1.666666667,4.41799665,7,0.571428571,CAIN,LECY
2.833333333,1.666666667,4.428426942,7,0.571428571,CAIN,LECY
2.916666667,1.666666667,14.0943959,7,0.285714286,CAIN,LECY
3,1.666666667,21.11511786,7,0.285714286,CAIN,LECY
3.083333333,1.666666667,36.40337016,7,0.142857143,CAIN,LECY
0.166666667,1.75,9.65168227,6,0.333333333,CAIN,LECY
0.25,1.75,10.35520586,6,0.333333333,CAIN,LECY
0.333333333,1.75,10.77818695,6,0,CAIN,LECY
0.416666667,1.75,11.48892485,6,0,CAIN,LECY
0.5,1.75,11.72227268,6,0,CAIN,LECY
0.583333333,1.75,11.19130358,6,0,CAIN,LECY
0.666666667,1.75,10.50195017,6,0.333333333,CAIN,LECY
0.75,1.75,11.42442039,6,0.333333333,CAIN,LECY
0.833333333,1.75,11.91533837,6,0.333333333,CAIN,LECY
0.916666667,1.75,12.08890214,6,0.333333333,CAIN,LECY
1,1.75,12.02691452,6,0.333333333,CAIN,LECY
1.083333333,1.75,11.7820582,6,0.333333333,CAIN,LECY
1.166666667,1.75,11.02992182,6,0.333333333,CAIN,LECY
1.25,1.75,10.42620685,6,0.333333333,CAIN,LECY
1.333333333,1.75,10.37112062,6,0.333333333,CAIN,LECY
1.416666667,1.75,11.37534751,6,0.333333333,CAIN,LECY
1.5,1.75,10.2106355,6,0.333333333,CAIN,LECY
1.583333333,1.75,10.57363103,6,0.333333333,CAIN,LECY
1.666666667,1.75,9.617297215,6,0.5,CAIN,LECY
1.75,1.75,6.961108197,6,0.5,CAIN,LECY
1.833333333,1.75,6.132904934,6,0.5,CAIN,LECY
1.916666667,1.75,6.164017874,6,0.5,CAIN,LECY
2,1.75,6.854305766,6,0.5,CAIN,LECY
2.083333333,1.75,7.492515953,6,0.5,CAIN,LECY
2.166666667,1.75,7.840136,6,0.5,CAIN,LECY
2.25,1.75,7.596793059,6,0.5,CAIN,LECY
2.333333333,1.75,6.85115334,6,0.5,CAIN,LECY
2.416666667,1.75,5.990756865,6,0.5,CAIN,LECY
2.5,1.75,5.333948047,6,0.5,CAIN,LECY
2.583333333,1.75,4.947755072,6,0.5,CAIN,LECY
2.666666667,1.75,3.963165303,6,0.666666667,CAIN,LECY
2.75,1.75,3.929373911,6,0.666666667,CAIN,LECY
2.833333333,1.75,3.926102402,6,0.666666667,CAIN,LECY
2.916666667,1.75,12.78438185,6,0.5,CAIN,LECY
3,1.75,19.16281538,6,0.5,CAIN,LECY
3.083333333,1.75,33.1704787,6,0.333333333,CAIN,LECY
0.083333333,0.333333333,5.828201345,20,0.5,GIRO,LECY
0.166666667,0.333333333,10.47630994,20,0.15,GIRO,LECY
0.25,0.333333333,6.052977452,20,0.45,GIRO,LECY
0.333333333,0.333333333,5.594367352,20,0.5,GIRO,LECY
0.416666667,0.333333333,4.596937901,20,0.6,GIRO,LECY
0.5,0.333333333,4.078785207,20,0.6,GIRO,LECY
0.583333333,0.333333333,3.866104237,20,0.6,GIRO,LECY
0.666666667,0.333333333,3.658459062,20,0.65,GIRO,LECY
0.75,0.333333333,3.356763322,20,0.65,GIRO,LECY
0.833333333,0.333333333,3.047883692,20,0.7,GIRO,LECY
0.916666667,0.333333333,3.084606475,20,0.65,GIRO,LECY
1,0.333333333,3.17774436,20,0.65,GIRO,LECY
1.083333333,0.333333333,3.211059518,20,0.65,GIRO,LECY
1.166666667,0.333333333,3.215698583,20,0.65,GIRO,LECY
1.25,0.333333333,3.075008435,20,0.65,GIRO,LECY
1.333333333,0.333333333,2.973057617,20,0.65,GIRO,LECY
1.416666667,0.333333333,2.916465464,20,0.6,GIRO,LECY
1.5,0.333333333,2.693519588,20,0.6,GIRO,LECY
1.583333333,0.333333333,2.47629972,20,0.6,GIRO,LECY
1.666666667,0.333333333,2.241210233,20,0.7,GIRO,LECY
1.75,0.333333333,2.28944616,20,0.7,GIRO,LECY
1.833333333,0.333333333,2.675988661,20,0.6,GIRO,LECY
1.916666667,0.333333333,2.581765721,20,0.6,GIRO,LECY
2,0.333333333,2.994347606,20,0.6,GIRO,LECY
2.083333333,0.333333333,3.286819024,20,0.6,GIRO,LECY
2.166666667,0.333333333,3.468852862,20,0.6,GIRO,LECY
2.25,0.333333333,3.608499806,20,0.6,GIRO,LECY
2.333333333,0.333333333,3.797256943,20,0.6,GIRO,LECY
2.416666667,0.333333333,3.631244837,20,0.6,GIRO,LECY
2.5,0.333333333,3.984547573,20,0.6,GIRO,LECY
2.583333333,0.333333333,4.539892198,20,0.6,GIRO,LECY
2.666666667,0.333333333,5.024844189,20,0.6,GIRO,LECY
2.75,0.333333333,5.180269623,20,0.6,GIRO,LECY
2.833333333,0.333333333,4.100728462,20,0.6,GIRO,LECY
2.916666667,0.333333333,3.749563251,20,0.6,GIRO,LECY
3,0.333333333,14.03130772,20,0.5,GIRO,LECY
3.083333333,0.333333333,16.90547513,20,0.5,GIRO,LECY
3.166666667,0.333333333,19.6645856,20,0.5,GIRO,LECY
0.083333333,0.416666667,6.186946868,32,0.53125,GIRO,LECY
0.166666667,0.416666667,11.18524477,32,0.25,GIRO,LECY
0.25,0.416666667,6.490766118,32,0.46875,GIRO,LECY
0.333333333,0.416666667,5.867001816,32,0.53125,GIRO,LECY
0.416666667,0.416666667,4.642999991,32,0.59375,GIRO,LECY
0.5,0.416666667,4.083833393,32,0.65625,GIRO,LECY
0.583333333,0.416666667,3.829664476,32,0.65625,GIRO,LECY
0.666666667,0.416666667,3.559632841,32,0.6875,GIRO,LECY
0.75,0.416666667,3.214434474,32,0.6875,GIRO,LECY
0.833333333,0.416666667,2.901368767,32,0.71875,GIRO,LECY
0.916666667,0.416666667,2.920145117,32,0.71875,GIRO,LECY
1,0.416666667,2.994126479,32,0.6875,GIRO,LECY
1.083333333,0.416666667,2.978835919,32,0.6875,GIRO,LECY
1.166666667,0.416666667,2.97416103,32,0.65625,GIRO,LECY
1.25,0.416666667,2.8796135,32,0.71875,GIRO,LECY
1.333333333,0.416666667,2.785649418,32,0.71875,GIRO,LECY
1.416666667,0.416666667,2.765280357,32,0.6875,GIRO,LECY
1.5,0.416666667,2.546549073,32,0.71875,GIRO,LECY
1.583333333,0.416666667,2.374008637,32,0.71875,GIRO,LECY
1.666666667,0.416666667,2.141100137,32,0.71875,GIRO,LECY
1.75,0.416666667,2.203756106,32,0.6875,GIRO,LECY
1.833333333,0.416666667,2.624358678,32,0.65625,GIRO,LECY
1.916666667,0.416666667,2.674172601,32,0.65625,GIRO,LECY
2,0.416666667,3.247940506,32,0.625,GIRO,LECY
2.083333333,0.416666667,3.575456186,32,0.625,GIRO,LECY
2.166666667,0.416666667,3.770427122,32,0.625,GIRO,LECY
2.25,0.416666667,3.91451585,32,0.625,GIRO,LECY
2.333333333,0.416666667,4.113251345,32,0.625,GIRO,LECY
2.416666667,0.416666667,3.97740749,32,0.625,GIRO,LECY
2.5,0.416666667,4.368010568,32,0.625,GIRO,LECY
2.583333333,0.416666667,5.071807889,32,0.625,GIRO,LECY
2.666666667,0.416666667,5.62928621,32,0.59375,GIRO,LECY
2.75,0.416666667,5.819663016,32,0.59375,GIRO,LECY
2.833333333,0.416666667,4.66728589,32,0.59375,GIRO,LECY
2.916666667,0.416666667,4.287644857,32,0.59375,GIRO,LECY
3,0.416666667,16.0633214,32,0.375,GIRO,LECY
3.083333333,0.416666667,19.30272405,32,0.34375,GIRO,LECY
3.166666667,0.416666667,22.58688444,32,0.34375,GIRO,LECY
0.083333333,0.5,5.68786162,45,0.577777778,GIRO,LECY
0.166666667,0.5,10.30974837,45,0.311111111,GIRO,LECY
0.25,0.5,6.03595237,45,0.533333333,GIRO,LECY
0.333333333,0.5,5.381866115,45,0.622222222,GIRO,LECY
0.416666667,0.5,4.14814195,45,0.666666667,GIRO,LECY
0.5,0.5,3.63565719,45,0.688888889,GIRO,LECY
0.583333333,0.5,3.39397418,45,0.711111111,GIRO,LECY
